query_robot,database_robot,query_keyframe_id,valid_overlap_query,positive_count,nearest_positive_distance_m,first_positive_rank,rank1_database_keyframe_id,rank1_sc_score,rank1_gt_distance_m,rank1_best_shift,rank1_is_positive,best_positive_sc_score,retrieval_time_ms
robot2,to,0,True,195,6.351139613851672e-05,1,21,0.9136213660240173,0.003908474657376674,0,True,0.9136213660240173,43.94675302319229
robot2,to,1,True,195,0.00022751326915389794,1,21,0.9022382497787476,0.00480504798530199,0,True,0.9022382497787476,41.452834964729846
robot2,to,2,True,195,0.00011233167698272516,1,21,0.9084365963935852,0.0038199983829848845,0,True,0.9084365963935852,38.62748900428414
robot2,to,3,True,195,0.0004541008119189217,1,21,0.9095610976219177,0.0030828195687788054,0,True,0.9095610976219177,38.37082302197814
robot2,to,4,True,195,0.00014307347088549687,1,103,0.9037623405456543,0.0017335928740244485,0,True,0.9037623405456543,38.22680294979364
robot2,to,5,True,195,0.00036039616984263634,1,21,0.9145436882972717,0.004370515922738793,0,True,0.9145436882972717,37.96035400591791
robot2,to,6,True,195,0.0001973520712885013,1,103,0.9071623682975769,0.0010180510596514392,0,True,0.9071623682975769,37.99625899409875
robot2,to,7,True,195,0.00016989755346085664,1,21,0.9045090079307556,0.0037963862634622465,0,True,0.9045090079307556,37.97899599885568
robot2,to,8,True,195,5.936119041781783e-05,1,21,0.8925172686576843,0.004244632488005966,0,True,0.8925172686576843,38.36191596928984
robot2,to,9,True,195,0.0002953070814027372,1,21,0.9023278951644897,0.005094341198071735,0,True,0.9023278951644897,37.693953956477344
robot2,to,10,True,195,0.000296477015848898,1,103,0.8965302109718323,0.0009970572479254566,0,True,0.8965302109718323,40.14731204370037
robot2,to,11,True,195,0.00027965143485177347,1,0,0.9036556482315063,0.002500481937409846,0,True,0.9036556482315063,37.53158001927659
robot2,to,12,True,195,0.00017248992595837308,1,21,0.9073970317840576,0.005729996597433736,0,True,0.9073970317840576,37.47662203386426
robot2,to,13,True,195,0.00014898535025567502,1,0,0.9044665098190308,0.0035953812138361197,0,True,0.9044665098190308,37.67927800072357
robot2,to,14,True,195,0.00020333590079543002,1,2,0.9083102941513062,0.001232026383248115,0,True,0.9083102941513062,37.525716004893184
robot2,to,15,True,195,4.571138379839936e-05,1,98,0.9069914817810059,0.005232897888385371,0,True,0.9069914817810059,37.48276300029829
robot2,to,16,True,195,0.0005167807844438307,1,21,0.9086661338806152,0.00800217389803875,0,True,0.9086661338806152,37.31482900911942
robot2,to,17,True,195,0.00037507070198304984,1,98,0.9034634232521057,0.004006040093690959,0,True,0.9034634232521057,37.16405399609357
robot2,to,18,True,195,1.6644155676899288e-05,1,98,0.8886758089065552,0.005763011363486703,0,True,0.8886758089065552,37.189433991443366
robot2,to,19,True,195,0.0002755314907452358,1,21,0.9021596908569336,0.004603833641242209,0,True,0.9021596908569336,39.17597600957379
robot2,to,20,True,195,0.0009105519497319771,1,103,0.9036762118339539,0.0030847353418709976,0,True,0.9036762118339539,40.1562949991785
robot2,to,21,True,195,0.00013426272554525282,1,102,0.8993697762489319,0.0033020799535596885,0,True,0.8993697762489319,40.061819017864764
robot2,to,22,True,195,0.0004556470377419738,1,102,0.8959352374076843,0.0031168604572978558,0,True,0.8959352374076843,37.24849701393396
robot2,to,23,True,195,0.00023322330398492825,1,98,0.8884363770484924,0.0033322944109272726,0,True,0.8884363770484924,37.17976005282253
robot2,to,24,True,195,0.00014974676292098146,1,16,0.9046155214309692,0.002532479177505419,0,True,0.9046155214309692,37.01964404899627
robot2,to,25,True,195,0.00027335514499644283,1,2,0.9009875059127808,0.0016443442296098978,0,True,0.9009875059127808,37.54494205350056
robot2,to,26,True,195,0.0004122508863329832,1,4,0.9012478590011597,0.0030753438675466226,0,True,0.9012478590011597,37.82329801470041
robot2,to,27,True,195,0.001104644194660607,1,16,0.920051097869873,0.0018189146195371883,0,True,0.920051097869873,37.113400001544505
robot2,to,28,True,195,5.352304160790797e-05,1,16,0.9203410744667053,0.0027632880632337473,0,True,0.9203410744667053,38.93336100736633
robot2,to,29,True,195,0.0006314142684684346,1,12,0.9257342219352722,0.007965550311359131,0,True,0.9257342219352722,36.961042031180114
robot2,to,30,True,195,0.0007817144953817339,1,121,0.9152271747589111,0.061504579098354786,0,True,0.9152271747589111,36.84749302919954
robot2,to,31,True,195,0.00014649267169276222,1,2,0.9115017056465149,0.0016450957552123532,0,True,0.9115017056465149,36.94123600143939
robot2,to,32,True,195,0.0002477942013276672,1,2,0.9176430106163025,0.0013868387929830879,0,True,0.9176430106163025,36.97742900112644
robot2,to,33,True,195,0.00014231948530543076,1,10,0.912214994430542,0.006105839744977124,0,True,0.912214994430542,36.79136198479682
robot2,to,34,True,195,0.00013225914337167282,1,2,0.9197743535041809,0.0011949960726827984,0,True,0.9197743535041809,36.85678099282086
robot2,to,35,True,195,0.00021965521253143364,1,2,0.9110159873962402,0.001227913575971349,0,True,0.9110159873962402,36.7137779830955
robot2,to,36,True,195,0.0005707449019067075,1,12,0.917453944683075,0.005415025260942204,0,True,0.917453944683075,36.7609320092015
robot2,to,37,True,195,0.00019462185344377642,1,4,0.9216410517692566,0.0012708496121686225,0,True,0.9216410517692566,38.7558700167574
robot2,to,38,True,195,0.0004591965325510756,1,2,0.9313370585441589,0.002915313600748233,0,True,0.9313370585441589,36.864997004158795
robot2,to,39,True,195,8.794142588132119e-05,1,2,0.9267063140869141,0.0008386182092485991,0,True,0.9267063140869141,36.924116022419184
robot2,to,40,True,195,2.585556356690034e-05,1,2,0.9288856983184814,0.0009360609316158196,0,True,0.9288856983184814,37.252403039019555
robot2,to,41,True,195,0.00024009012726103769,1,2,0.9349451065063477,0.0025206337176621823,0,True,0.9349451065063477,37.05951099982485
robot2,to,42,True,195,0.0026031450663715236,1,2,0.9208534359931946,0.005426803182424489,0,True,0.9208534359931946,37.00814803596586
robot2,to,43,True,195,3.3461824390056386e-05,1,2,0.92267906665802,0.0009803083590066977,0,True,0.92267906665802,36.81810502894223
robot2,to,44,True,195,0.0002852145666107658,1,4,0.9050447344779968,0.0002852145666107658,0,True,0.9050447344779968,36.820698995143175
robot2,to,45,True,195,0.00011993742835057838,1,10,0.9289827346801758,0.005060981830593088,0,True,0.9289827346801758,36.83083696523681
robot2,to,46,True,195,0.00011792783609094841,1,121,0.9181177020072937,0.055017558865393966,0,True,0.9181177020072937,38.72577799484134
robot2,to,47,True,195,0.00047307241420107936,1,2,0.9354534149169922,0.0029214295167915897,0,True,0.9354534149169922,39.898382034152746
robot2,to,48,True,195,0.0003079696958186237,1,10,0.9226707816123962,0.0024984099637384736,0,True,0.9226707816123962,38.63637102767825
robot2,to,49,True,195,0.00012478987466268073,1,2,0.9332638382911682,0.0011298284707648857,0,True,0.9332638382911682,36.727152997627854
robot2,to,50,True,195,0.0001088479467588821,1,10,0.9232601523399353,0.005487118184532993,0,True,0.9232601523399353,36.528248980175704
robot2,to,51,True,195,0.00013724993900428135,1,10,0.931189775466919,0.002821531634165398,0,True,0.931189775466919,36.677271011285484
robot2,to,52,True,195,0.0005504619017397659,1,2,0.921558141708374,0.002577533887557308,0,True,0.921558141708374,36.69634700054303
robot2,to,53,True,195,0.0008753121156449569,1,2,0.9244287014007568,0.0035630966391511742,0,True,0.9244287014007568,36.90518799703568
robot2,to,54,True,195,0.00046890749898624297,1,4,0.9335435628890991,0.0019526125525888176,0,True,0.9335435628890991,36.74285497982055
robot2,to,55,True,195,0.00014686289260176997,1,9,0.9130276441574097,0.001957426753482921,0,True,0.9130276441574097,38.55596500216052
robot2,to,56,True,195,0.0012461836079446262,1,2,0.9245707988739014,0.0048580389377307865,0,True,0.9245707988739014,36.63706098450348
robot2,to,57,True,195,0.0008175154810270698,1,4,0.9314255118370056,0.003533163230923547,0,True,0.9314255118370056,36.47755901329219
robot2,to,58,True,195,0.00017535995228384158,1,12,0.9221495389938354,0.0038958879401390805,0,True,0.9221495389938354,36.567968025337905
robot2,to,59,True,195,0.00025292309598149744,1,2,0.9209941625595093,0.001107685901637972,0,True,0.9209941625595093,36.461499985307455
robot2,to,60,True,195,0.00015569476298799695,1,2,0.9293428659439087,0.0011006061949078753,0,True,0.9293428659439087,36.54373198514804
robot2,to,61,True,195,0.00028488651391654255,1,2,0.9373881816864014,0.0008102506512547221,0,True,0.9373881816864014,36.546165007166564
robot2,to,62,True,195,0.0002349719180794605,1,12,0.9235526323318481,0.002468855229607664,0,True,0.9235526323318481,36.53665498131886
robot2,to,63,True,195,0.00022638286747452108,1,2,0.9305760264396667,0.003350240716873302,0,True,0.9305760264396667,36.4983809995465
robot2,to,64,True,195,0.0005758408783492446,1,2,0.9325190782546997,0.004568297875307028,0,True,0.9325190782546997,38.31319202436134
robot2,to,65,True,195,0.0003237711803330779,1,2,0.926291286945343,0.002639853223655051,0,True,0.926291286945343,36.41376696759835
robot2,to,66,True,195,0.0018232653566041448,1,2,0.9264994263648987,0.00371562062196861,0,True,0.9264994263648987,36.51657502632588
robot2,to,67,True,195,7.813732960139566e-05,1,2,0.9234786629676819,0.0012885822294770861,0,True,0.9234786629676819,36.68831998948008
